vehicle_id,temperature,humidity,accel_magnitude,label,anomaly_type,anomaly_reason
Transport-1,18.21,31.14,1.245,NORMAL,,
Transport-2,15.62,58.54,0.455,NORMAL,,
Transport-1,17.83,54.05,0.056,NORMAL,,
Transport-2,14.48,56.49,1.172,NORMAL,,
Transport-1,21.91,54.81,2.15,NORMAL,,
Transport-2,34.37,44.59,1.104,NORMAL,,
Transport-1,20.85,32.68,2.577,NORMAL,,
Transport-2,11.99,52.63,2.224,NORMAL,,
Transport-1,13.27,40.88,1.393,NORMAL,,
Transport-2,13.15,61.52,0.217,NORMAL,,
Transport-1,11.42,61.92,0.088,NORMAL,,
Transport-2,22.93,38.8,0.263,NORMAL,,
Transport-1,16.07,45.0,1.795,NORMAL,,
Transport-2,20.53,64.96,2.161,NORMAL,,
Transport-1,24.1,64.69,1.426,NORMAL,,
Transport-2,23.72,59.55,0.212,NORMAL,,
Transport-1,1.97,43.22,0.687,NORMAL,,
Transport-2,17.74,50.29,1.064,NORMAL,,
Transport-1,21.06,30.11,2.367,NORMAL,,
Transport-2,31.22,42.66,2.897,NORMAL,,
Transport-1,11.15,58.14,1.847,NORMAL,,
Transport-2,18.92,48.62,1.318,NORMAL,,
Transport-1,24.91,64.56,2.454,NORMAL,,
Transport-2,14.77,49.6,1.557,NORMAL,,
Transport-1,19.49,51.77,2.259,NORMAL,,
Transport-2,20.46,45.78,0.325,NORMAL,,
Transport-1,10.86,41.18,0.173,NORMAL,,
Transport-2,-13.9,48.17,1.812,NORMAL,,
Transport-1,10.81,50.85,0.587,NORMAL,,
Transport-2,18.5,42.47,1.826,NORMAL,,
Transport-1,22.44,32.04,0.587,NORMAL,,
Transport-2,23.21,58.47,1.699,NORMAL,,
Transport-1,19.47,37.48,1.488,NORMAL,,
Transport-2,15.77,61.07,2.074,NORMAL,,
Transport-1,24.79,38.05,0.538,NORMAL,,
Transport-2,6.69,48.05,0.576,NORMAL,,
Transport-1,29.94,45.19,1.41,NORMAL,,
Transport-2,7.12,44.94,1.446,NORMAL,,
Transport-1,24.42,31.42,1.008,NORMAL,,
Transport-2,22.88,37.78,1.24,NORMAL,,
Transport-1,12.82,43.35,1.343,NORMAL,,
Transport-2,18.41,43.69,0.181,NORMAL,,
Transport-1,16.3,45.01,0.585,NORMAL,,
Transport-2,21.81,46.78,0.273,NORMAL,,
Transport-1,13.37,47.06,1.543,NORMAL,,
Transport-2,16.51,32.54,0.094,NORMAL,,
Transport-1,19.5,47.81,0.364,NORMAL,,
Transport-2,16.66,53.03,1.337,NORMAL,,
Transport-1,12.35,46.62,2.059,NORMAL,,
Transport-2,13.0,44.47,1.887,NORMAL,,
Transport-1,18.71,63.79,0.951,NORMAL,,
Transport-2,19.5,31.65,0.479,NORMAL,,
Transport-1,12.56,59.92,1.837,NORMAL,,
Transport-2,23.46,53.28,1.119,NORMAL,,
Transport-1,20.96,43.14,0.757,NORMAL,,
Transport-2,10.12,55.99,0.363,NORMAL,,
Transport-1,10.24,51.98,0.924,NORMAL,,
Transport-2,11.35,39.32,0.276,NORMAL,,
Transport-1,11.63,51.6,0.337,NORMAL,,
Transport-2,4.98,41.27,0.084,NORMAL,,
Transport-1,23.37,35.03,1.977,NORMAL,,
Transport-2,22.04,60.6,2.495,NORMAL,,
Transport-1,21.94,32.44,0.787,NORMAL,,
Transport-2,16.71,49.78,2.415,NORMAL,,
Transport-1,20.91,48.0,0.145,NORMAL,,
Transport-2,19.13,55.02,2.254,NORMAL,,
Transport-1,23.53,53.15,0.194,NORMAL,,
Transport-2,17.15,42.34,0.29,NORMAL,,
Transport-1,11.98,62.03,2.163,NORMAL,,
Transport-2,11.02,49.33,1.481,NORMAL,,
Transport-1,-15.95,46.92,1.126,NORMAL,,
Transport-2,11.83,54.29,0.85,NORMAL,,
Transport-1,33.64,45.66,1.283,NORMAL,,
Transport-2,23.41,46.06,1.303,NORMAL,,
Transport-1,-19.62,44.94,1.254,NORMAL,,
Transport-2,11.02,48.72,1.369,NORMAL,,
Transport-1,23.23,40.54,1.291,NORMAL,,
Transport-2,10.17,44.91,1.317,NORMAL,,
Transport-1,23.46,38.36,1.813,NORMAL,,
Transport-2,13.5,61.86,1.342,NORMAL,,
Transport-1,20.06,58.11,1.896,NORMAL,,
Transport-2,17.79,57.21,1.77,NORMAL,,
Transport-1,19.87,35.9,0.05,NORMAL,,
Transport-2,36.12,47.88,0.745,NORMAL,,
Transport-1,15.36,55.42,0.838,NORMAL,,
Transport-2,30.19,48.9,2.791,NORMAL,,
Transport-1,22.7,41.99,1.878,NORMAL,,
Transport-2,15.59,58.94,0.522,NORMAL,,
Transport-1,16.87,51.84,2.395,NORMAL,,
Transport-2,18.87,31.72,2.901,NORMAL,,
Transport-1,12.6,51.95,0.106,NORMAL,,
Transport-2,19.49,44.09,0.813,NORMAL,,
Transport-1,35.99,50.36,1.39,NORMAL,,
Transport-2,30.87,53.25,0.921,NORMAL,,
Transport-1,20.23,34.24,1.155,NORMAL,,
Transport-2,14.98,46.47,2.24,NORMAL,,
Transport-1,15.15,56.38,1.502,NORMAL,,
Transport-2,17.91,36.68,0.918,NORMAL,,
Transport-1,29.76,44.34,0.679,NORMAL,,
Transport-2,24.67,42.0,1.54,NORMAL,,
Transport-1,10.35,63.06,0.22,NORMAL,,
Transport-2,34.33,52.46,2.428,NORMAL,,
Transport-1,23.37,56.89,2.737,NORMAL,,
Transport-2,17.27,47.0,0.697,NORMAL,,
Transport-1,13.93,59.54,1.358,NORMAL,,
Transport-2,24.71,43.49,0.371,NORMAL,,
Transport-1,24.04,59.38,1.91,NORMAL,,
Transport-2,25.83,35.09,0.857,NORMAL,,
Transport-1,14.75,57.35,0.933,NORMAL,,
Transport-2,21.74,54.43,0.633,NORMAL,,
Transport-1,4.19,46.8,1.821,NORMAL,,
Transport-2,23.19,54.64,0.419,NORMAL,,
Transport-1,36.24,53.97,2.282,NORMAL,,
Transport-2,12.86,49.17,1.45,NORMAL,,
Transport-1,8.12,43.03,0.382,NORMAL,,
Transport-2,11.03,50.1,0.441,NORMAL,,
Transport-1,15.79,48.65,0.855,NORMAL,,
Transport-2,17.88,64.53,1.992,NORMAL,,
Transport-1,19.1,38.71,1.837,NORMAL,,
Transport-2,-12.23,46.37,1.036,NORMAL,,
Transport-1,-20.0,41.37,0.074,NORMAL,,
Transport-2,20.62,34.89,1.556,NORMAL,,
Transport-1,-17.92,40.27,1.98,NORMAL,,
Transport-2,14.22,39.2,2.955,NORMAL,,
Transport-1,21.29,38.44,0.996,NORMAL,,
Transport-2,-18.29,43.07,0.974,NORMAL,,
Transport-1,10.42,44.37,0.861,NORMAL,,
Transport-2,15.33,62.61,0.687,NORMAL,,
Transport-1,14.47,33.73,0.724,NORMAL,,
Transport-2,14.44,51.85,2.373,NORMAL,,
Transport-1,20.76,30.04,0.003,NORMAL,,
Transport-2,17.2,31.68,1.805,NORMAL,,
Transport-1,17.43,53.66,0.594,NORMAL,,
Transport-2,13.93,37.49,2.046,NORMAL,,
Transport-1,22.21,37.59,0.89,NORMAL,,
Transport-2,17.45,43.36,0.015,NORMAL,,
Transport-1,11.12,59.29,1.234,NORMAL,,
Transport-2,34.63,31.54,1.012,NORMAL,,
Transport-1,10.74,31.32,1.195,NORMAL,,
Transport-2,10.92,39.18,0.611,NORMAL,,
Transport-1,19.61,54.4,0.848,NORMAL,,
Transport-2,22.54,45.67,0.437,NORMAL,,
Transport-1,20.91,64.2,1.762,NORMAL,,
Transport-2,12.14,45.6,1.831,NORMAL,,
Transport-1,21.26,49.45,1.936,NORMAL,,
Transport-2,19.04,38.71,1.8,NORMAL,,
Transport-1,36.14,30.88,1.874,NORMAL,,
Transport-2,15.21,41.71,1.755,NORMAL,,
Transport-1,10.68,45.07,0.251,NORMAL,,
Transport-2,16.95,51.44,2.263,NORMAL,,
Transport-1,35.28,42.35,0.956,NORMAL,,
Transport-2,20.43,49.89,0.661,NORMAL,,
Transport-1,16.72,30.5,2.2,NORMAL,,
Transport-2,21.27,36.02,1.392,NORMAL,,
Transport-1,-7.14,43.46,0.777,NORMAL,,
Transport-2,19.01,43.78,1.685,NORMAL,,
Transport-1,12.36,63.2,0.599,NORMAL,,
Transport-2,10.91,62.15,2.32,NORMAL,,
Transport-1,11.81,56.95,0.656,NORMAL,,
Transport-2,37.45,47.71,2.584,NORMAL,,
Transport-1,23.66,37.93,0.565,NORMAL,,
Transport-2,13.29,47.99,1.605,NORMAL,,
Transport-1,12.84,54.22,0.159,NORMAL,,
Transport-2,19.64,61.77,1.929,NORMAL,,
Transport-1,22.36,63.83,0.83,NORMAL,,
Transport-2,12.96,44.01,0.131,NORMAL,,
Transport-1,20.98,48.57,2.425,NORMAL,,
Transport-2,10.2,46.45,2.325,NORMAL,,
Transport-1,13.34,55.04,0.735,NORMAL,,
Transport-2,22.58,53.88,1.655,NORMAL,,
Transport-1,15.79,41.66,2.025,NORMAL,,
Transport-2,21.66,43.03,1.729,NORMAL,,
Transport-1,10.55,40.06,1.934,NORMAL,,
Transport-2,16.13,61.38,1.243,NORMAL,,
Transport-1,24.79,48.28,1.959,NORMAL,,
Transport-2,10.55,59.21,2.361,NORMAL,,
Transport-1,17.55,44.84,2.492,NORMAL,,
Transport-2,-17.53,47.79,1.202,NORMAL,,
Transport-1,16.67,35.24,2.183,NORMAL,,
Transport-2,23.1,62.93,0.182,NORMAL,,
Transport-1,26.47,58.63,2.394,NORMAL,,
Transport-2,37.77,34.81,1.128,NORMAL,,
Transport-1,13.05,58.06,2.235,NORMAL,,
Transport-2,15.08,35.17,0.234,NORMAL,,
Transport-1,22.65,48.61,1.128,NORMAL,,
Transport-2,12.35,64.65,0.064,NORMAL,,
Transport-1,21.54,48.22,0.785,NORMAL,,
Transport-2,17.15,42.95,1.696,NORMAL,,
Transport-1,16.95,59.39,2.459,NORMAL,,
Transport-2,12.07,49.84,2.36,NORMAL,,
Transport-1,28.06,39.28,1.819,NORMAL,,
Transport-2,2.53,42.42,0.962,NORMAL,,
Transport-1,17.05,33.35,0.841,NORMAL,,
Transport-2,22.01,59.04,2.127,NORMAL,,
Transport-1,13.77,53.99,0.756,NORMAL,,
Transport-2,-13.02,40.29,0.442,NORMAL,,
Transport-1,22.52,35.95,1.462,NORMAL,,
Transport-2,18.45,30.64,1.395,NORMAL,,
Transport-1,10.64,54.13,1.431,NORMAL,,
Transport-2,17.95,55.27,1.313,NORMAL,,
Transport-1,36.61,47.27,1.824,NORMAL,,
Transport-2,-4.28,49.94,0.535,NORMAL,,
Transport-1,24.43,37.83,1.46,NORMAL,,
Transport-2,-17.03,42.69,1.218,NORMAL,,
Transport-1,34.22,56.52,0.505,NORMAL,,
Transport-2,20.71,55.04,0.77,NORMAL,,
Transport-1,14.81,61.22,2.274,NORMAL,,
Transport-2,14.88,43.72,2.456,NORMAL,,
Transport-1,17.7,40.46,0.382,NORMAL,,
Transport-2,24.39,33.31,1.978,NORMAL,,
Transport-1,17.62,56.84,1.731,NORMAL,,
Transport-2,34.41,39.17,1.092,NORMAL,,
Transport-1,11.16,45.43,2.761,NORMAL,,
Transport-2,28.26,40.22,1.775,NORMAL,,
Transport-1,19.82,42.99,0.98,NORMAL,,
Transport-2,34.39,40.3,0.978,NORMAL,,
Transport-1,30.59,45.4,1.261,NORMAL,,
Transport-2,10.97,32.27,1.719,NORMAL,,
Transport-1,21.62,57.03,1.775,NORMAL,,
Transport-2,-11.55,42.59,0.505,NORMAL,,
Transport-1,25.64,37.58,0.409,NORMAL,,
Transport-2,21.53,45.29,1.931,NORMAL,,
Transport-1,15.34,45.24,1.458,NORMAL,,
Transport-2,14.47,43.55,1.91,NORMAL,,
Transport-1,33.96,45.34,1.213,NORMAL,,
Transport-2,24.66,48.79,1.792,NORMAL,,
Transport-1,10.28,39.33,1.211,NORMAL,,
Transport-2,19.21,39.71,1.201,NORMAL,,
Transport-1,6.23,41.41,0.013,NORMAL,,
Transport-2,24.08,63.42,1.323,NORMAL,,
Transport-1,21.94,31.96,0.936,NORMAL,,
Transport-2,23.47,55.44,0.875,NORMAL,,
Transport-1,19.88,48.3,0.771,NORMAL,,
Transport-2,12.49,62.45,0.083,NORMAL,,
Transport-1,16.14,45.04,1.002,NORMAL,,
Transport-2,11.83,32.2,0.135,NORMAL,,
Transport-1,20.45,34.0,0.654,NORMAL,,
Transport-2,13.37,57.31,1.432,NORMAL,,
Transport-1,-8.45,40.31,1.181,NORMAL,,
Transport-2,18.59,46.58,1.143,NORMAL,,
Transport-1,-8.49,45.0,0.832,NORMAL,,
Transport-2,11.5,45.88,1.436,NORMAL,,
Transport-1,25.35,41.55,1.018,NORMAL,,
Transport-2,25.74,40.7,1.13,NORMAL,,
Transport-1,10.3,55.57,1.527,NORMAL,,
Transport-2,19.45,40.81,0.608,NORMAL,,
Transport-1,34.27,48.77,2.352,NORMAL,,
Transport-2,11.08,51.17,0.64,NORMAL,,
Transport-1,20.74,50.12,1.659,NORMAL,,
Transport-2,34.97,32.05,0.885,NORMAL,,
Transport-1,4.24,45.15,0.367,NORMAL,,
Transport-2,13.97,59.02,0.501,NORMAL,,
Transport-1,11.43,50.58,2.355,NORMAL,,
Transport-2,10.3,44.79,1.871,NORMAL,,
Transport-1,-16.92,47.86,0.737,NORMAL,,
Transport-2,12.88,62.34,2.023,NORMAL,,
Transport-1,24.1,33.68,0.806,NORMAL,,
Transport-2,39.98,43.97,2.432,NORMAL,,
Transport-1,-19.42,42.89,0.201,NORMAL,,
Transport-2,27.01,32.87,1.262,NORMAL,,
Transport-1,20.47,57.28,0.22,NORMAL,,
Transport-2,12.42,56.36,1.644,NORMAL,,
Transport-1,12.25,45.31,2.522,NORMAL,,
Transport-2,35.85,36.18,0.861,NORMAL,,
Transport-1,17.85,38.83,0.953,NORMAL,,
Transport-2,29.36,33.31,2.957,NORMAL,,
Transport-1,17.25,63.85,0.351,NORMAL,,
Transport-2,22.08,43.96,1.841,NORMAL,,
Transport-1,-4.3,42.41,0.721,NORMAL,,
Transport-2,11.67,38.1,2.183,NORMAL,,
Transport-1,14.02,63.03,1.936,NORMAL,,
Transport-2,21.48,50.86,1.71,NORMAL,,
Transport-1,13.14,38.88,0.209,NORMAL,,
Transport-2,16.09,30.09,2.141,NORMAL,,
Transport-1,23.4,59.01,2.822,NORMAL,,
Transport-2,19.23,58.6,0.432,NORMAL,,
Transport-1,13.9,39.79,2.412,NORMAL,,
Transport-2,11.79,53.59,0.509,NORMAL,,
Transport-1,14.78,39.53,0.772,NORMAL,,
Transport-2,18.0,54.02,0.273,NORMAL,,
Transport-1,22.95,32.78,1.587,NORMAL,,
Transport-2,14.98,33.52,1.691,NORMAL,,
Transport-1,15.08,55.12,2.363,NORMAL,,
Transport-2,21.2,63.48,0.245,NORMAL,,
Transport-1,10.17,58.88,0.717,NORMAL,,
Transport-2,20.31,57.62,1.0,NORMAL,,
Transport-1,38.69,56.61,2.104,NORMAL,,
Transport-2,32.56,47.29,1.834,NORMAL,,
Transport-1,25.07,45.07,0.026,NORMAL,,
Transport-2,21.19,49.42,1.902,NORMAL,,
Transport-1,7.15,40.88,1.253,NORMAL,,
Transport-2,19.32,48.47,1.781,NORMAL,,
Transport-1,12.16,38.27,1.709,NORMAL,,
Transport-2,18.11,41.3,2.092,NORMAL,,
Transport-1,-1.27,47.19,0.342,NORMAL,,
Transport-2,22.93,48.16,0.713,NORMAL,,
Transport-1,-9.6,49.29,0.122,NORMAL,,
Transport-2,18.44,60.05,1.443,NORMAL,,
Transport-1,22.89,50.87,0.581,NORMAL,,
Transport-2,20.13,53.82,1.81,NORMAL,,
Transport-1,29.49,46.08,0.064,NORMAL,,
Transport-2,39.25,39.17,1.821,NORMAL,,
Transport-1,29.17,57.68,1.42,NORMAL,,
Transport-2,10.57,61.51,0.656,NORMAL,,
Transport-1,-7.87,42.53,0.969,NORMAL,,
Transport-2,23.22,40.55,1.62,NORMAL,,
Transport-1,37.72,43.28,1.36,NORMAL,,
Transport-2,29.6,33.39,1.618,NORMAL,,
Transport-1,16.02,40.45,0.611,NORMAL,,
Transport-2,31.51,41.69,1.521,NORMAL,,
Transport-1,20.29,47.27,1.18,NORMAL,,
Transport-2,18.22,42.36,0.222,NORMAL,,
Transport-1,-10.8,47.34,0.992,NORMAL,,
Transport-2,21.65,61.66,0.304,NORMAL,,
Transport-1,22.75,47.53,1.686,NORMAL,,
Transport-2,16.19,40.49,1.407,NORMAL,,
Transport-1,20.76,49.23,2.119,NORMAL,,
Transport-2,34.04,46.01,0.637,NORMAL,,
Transport-1,19.79,54.92,0.403,NORMAL,,
Transport-2,-13.55,46.07,1.062,NORMAL,,
Transport-1,18.01,32.03,2.49,NORMAL,,
Transport-2,11.46,42.08,0.366,NORMAL,,
Transport-1,19.18,46.74,1.041,NORMAL,,
Transport-2,23.09,32.48,1.36,NORMAL,,
Transport-1,39.12,52.19,1.644,NORMAL,,
Transport-2,39.91,56.66,0.267,NORMAL,,
Transport-1,21.8,53.52,1.042,NORMAL,,
Transport-2,19.41,44.43,0.98,NORMAL,,
Transport-1,19.47,49.35,2.62,NORMAL,,
Transport-2,17.39,31.24,1.704,NORMAL,,
Transport-1,28.51,46.34,0.938,NORMAL,,
Transport-2,20.38,36.21,2.218,NORMAL,,
Transport-1,16.0,37.56,1.204,NORMAL,,
Transport-2,19.08,51.06,1.862,NORMAL,,
Transport-1,14.69,60.15,0.03,NORMAL,,
Transport-2,22.52,51.53,1.523,NORMAL,,
Transport-1,24.73,33.01,0.396,NORMAL,,
Transport-2,24.17,40.26,1.422,NORMAL,,
Transport-1,14.95,54.37,1.254,NORMAL,,
Transport-2,13.15,62.43,0.276,NORMAL,,
Transport-1,36.58,32.52,0.086,NORMAL,,
Transport-2,21.85,55.11,2.055,NORMAL,,
Transport-1,24.91,42.81,2.013,NORMAL,,
Transport-2,13.28,41.78,0.482,NORMAL,,
Transport-1,15.46,35.14,1.256,NORMAL,,
Transport-2,16.47,63.53,0.897,NORMAL,,
Transport-1,14.58,57.69,0.784,NORMAL,,
Transport-2,21.83,39.12,1.196,NORMAL,,
Transport-1,12.61,37.33,1.159,NORMAL,,
Transport-2,20.64,41.41,0.903,NORMAL,,
Transport-1,16.05,61.48,0.061,NORMAL,,
Transport-2,23.32,44.59,1.627,NORMAL,,
Transport-1,15.08,34.81,0.549,NORMAL,,
Transport-2,21.47,48.65,1.964,NORMAL,,
Transport-1,22.07,40.82,0.303,NORMAL,,
Transport-2,24.18,44.5,1.288,NORMAL,,
Transport-1,16.86,37.5,1.056,NORMAL,,
Transport-2,21.17,34.89,1.429,NORMAL,,
Transport-1,21.48,46.47,2.132,NORMAL,,
Transport-2,15.0,58.86,2.472,NORMAL,,
Transport-1,23.34,49.09,1.12,NORMAL,,
Transport-2,34.62,42.73,0.717,NORMAL,,
Transport-1,9.45,42.88,1.924,NORMAL,,
Transport-2,19.16,44.98,1.128,NORMAL,,
Transport-1,13.86,35.84,1.874,NORMAL,,
Transport-2,33.82,50.98,0.386,NORMAL,,
Transport-1,-8.69,43.5,1.414,NORMAL,,
Transport-2,12.56,60.68,0.83,NORMAL,,
Transport-1,35.76,59.2,0.631,NORMAL,,
Transport-2,21.11,36.59,1.45,NORMAL,,
Transport-1,18.4,52.74,2.127,NORMAL,,
Transport-2,18.33,41.78,0.797,NORMAL,,
Transport-1,18.99,64.04,1.903,NORMAL,,
Transport-2,20.74,40.41,1.884,NORMAL,,
Transport-1,0.06,40.02,0.61,NORMAL,,
Transport-2,19.28,40.15,0.09,NORMAL,,
Transport-1,23.12,45.8,0.941,NORMAL,,
Transport-2,15.81,41.58,2.487,NORMAL,,
Transport-1,13.58,32.4,2.144,NORMAL,,
Transport-2,21.94,54.23,2.32,NORMAL,,
Transport-1,13.11,54.57,1.463,NORMAL,,
Transport-2,27.26,47.43,2.798,NORMAL,,
Transport-1,-17.72,44.14,1.021,NORMAL,,
Transport-2,10.74,46.53,2.439,NORMAL,,
Transport-1,22.25,36.85,1.442,NORMAL,,
Transport-2,15.24,60.46,2.434,NORMAL,,
Transport-1,19.61,49.47,0.192,NORMAL,,
Transport-2,21.6,43.81,0.769,NORMAL,,
Transport-1,-14.89,42.69,1.714,NORMAL,,
Transport-2,18.76,31.69,2.301,NORMAL,,
Transport-1,13.2,35.49,1.244,NORMAL,,
Transport-2,18.01,34.27,1.23,NORMAL,,
Transport-1,-19.34,45.04,1.339,NORMAL,,
Transport-2,32.39,32.23,1.386,NORMAL,,
Transport-1,19.3,32.7,0.121,NORMAL,,
Transport-2,24.08,54.85,0.01,NORMAL,,
Transport-1,10.26,40.3,1.714,NORMAL,,
Transport-2,34.12,57.3,1.097,NORMAL,,
Transport-1,23.66,45.38,1.909,NORMAL,,
Transport-2,33.86,42.02,0.416,NORMAL,,
Transport-1,3.87,47.97,1.374,NORMAL,,
Transport-2,10.79,42.9,2.571,NORMAL,,
Transport-1,20.35,56.46,0.302,NORMAL,,
Transport-2,20.87,31.91,0.855,NORMAL,,
Transport-1,14.46,49.1,0.619,NORMAL,,
Transport-2,14.3,33.89,2.477,NORMAL,,
Transport-1,12.83,59.47,2.006,NORMAL,,
Transport-2,-15.7,40.94,0.897,NORMAL,,
Transport-1,10.57,35.54,1.758,NORMAL,,
Transport-2,12.69,57.95,0.764,NORMAL,,
Transport-1,35.38,44.9,0.824,NORMAL,,
Transport-2,22.11,36.88,1.555,NORMAL,,
Transport-1,13.73,64.41,2.116,NORMAL,,
Transport-2,16.33,42.56,2.207,NORMAL,,
Transport-1,24.98,37.0,0.61,NORMAL,,
Transport-2,14.83,56.66,0.33,NORMAL,,
Transport-1,32.48,48.4,0.814,NORMAL,,
Transport-2,16.85,64.56,0.087,NORMAL,,
Transport-1,24.53,42.93,0.996,NORMAL,,
Transport-2,23.61,40.31,2.369,NORMAL,,
Transport-1,22.23,39.65,0.182,NORMAL,,
Transport-2,23.5,41.72,1.29,NORMAL,,
Transport-1,13.94,38.3,1.209,NORMAL,,
Transport-2,19.64,58.8,1.819,NORMAL,,
Transport-1,18.48,30.92,2.281,NORMAL,,
Transport-2,14.75,40.28,1.649,NORMAL,,
Transport-1,12.82,44.35,1.69,NORMAL,,
Transport-2,17.64,38.92,0.179,NORMAL,,
Transport-1,20.98,37.48,1.886,NORMAL,,
Transport-2,25.22,59.14,2.65,NORMAL,,
Transport-1,18.37,39.72,2.3,NORMAL,,
Transport-2,24.52,41.28,1.407,NORMAL,,
Transport-1,12.83,56.57,2.399,NORMAL,,
Transport-2,12.46,37.67,2.407,NORMAL,,
Transport-1,30.35,45.15,1.613,NORMAL,,
Transport-2,12.32,57.31,1.177,NORMAL,,
Transport-1,19.49,37.33,1.222,NORMAL,,
Transport-2,21.4,41.23,1.104,NORMAL,,
Transport-1,29.79,41.99,0.213,NORMAL,,
Transport-2,-19.52,47.35,1.891,NORMAL,,
Transport-1,11.13,38.73,0.784,NORMAL,,
Transport-2,17.88,55.39,2.252,NORMAL,,
Transport-1,21.19,34.45,0.822,NORMAL,,
Transport-2,20.38,61.77,2.223,NORMAL,,
Transport-1,13.51,39.59,0.718,NORMAL,,
Transport-2,12.0,37.51,0.02,NORMAL,,
Transport-1,20.48,51.68,2.364,NORMAL,,
Transport-2,16.66,32.37,0.381,NORMAL,,
Transport-1,17.05,53.2,2.117,NORMAL,,
Transport-2,30.72,51.23,1.64,NORMAL,,
Transport-1,25.79,36.18,0.653,NORMAL,,
Transport-2,10.21,61.13,0.671,NORMAL,,
Transport-1,16.37,58.55,0.993,NORMAL,,
Transport-2,18.17,50.1,1.898,NORMAL,,
Transport-1,31.19,30.14,0.006,NORMAL,,
Transport-2,-4.15,42.82,1.464,NORMAL,,
Transport-1,16.95,34.08,0.204,NORMAL,,
Transport-2,13.74,43.07,2.208,NORMAL,,
Transport-1,32.42,48.64,0.717,NORMAL,,
Transport-2,21.02,48.86,0.178,NORMAL,,
Transport-1,16.44,58.98,1.021,NORMAL,,
Transport-2,-5.91,40.39,1.523,NORMAL,,
Transport-1,16.6,59.58,2.06,NORMAL,,
Transport-2,22.57,42.08,1.555,NORMAL,,
Transport-1,13.96,45.68,0.786,NORMAL,,
Transport-2,17.23,47.9,0.397,NORMAL,,
Transport-1,10.44,31.06,0.897,NORMAL,,
Transport-2,23.79,36.98,0.165,NORMAL,,
Transport-1,12.89,32.16,1.882,NORMAL,,
Transport-2,10.86,46.38,0.097,NORMAL,,
Transport-1,15.45,58.8,1.838,NORMAL,,
Transport-2,-11.57,45.34,0.04,NORMAL,,
Transport-1,21.0,32.08,0.974,NORMAL,,
Transport-2,21.49,34.43,1.389,NORMAL,,
Transport-1,32.19,58.08,0.002,NORMAL,,
Transport-2,15.54,31.17,2.043,NORMAL,,
Transport-1,25.84,42.15,2.686,NORMAL,,
Transport-2,15.02,63.34,0.162,NORMAL,,
Transport-1,31.54,57.06,0.272,NORMAL,,
Transport-2,-18.27,43.38,0.17,NORMAL,,
Transport-1,24.47,55.19,1.264,NORMAL,,
Transport-2,17.89,41.2,0.679,NORMAL,,
Transport-1,21.86,45.51,1.233,NORMAL,,
Transport-2,13.74,54.86,2.511,NORMAL,,
Transport-1,12.81,47.53,0.265,NORMAL,,
Transport-2,19.33,39.33,2.835,NORMAL,,
Transport-1,21.84,52.3,0.79,NORMAL,,
Transport-2,21.97,56.69,0.423,NORMAL,,
Transport-1,21.49,64.43,2.109,NORMAL,,
Transport-2,37.46,38.56,0.029,NORMAL,,
Transport-1,24.58,60.87,0.126,NORMAL,,
Transport-2,11.19,57.62,0.932,NORMAL,,
Transport-1,-16.73,47.34,0.799,NORMAL,,
Transport-2,17.76,46.99,0.872,NORMAL,,
Transport-1,19.92,32.7,1.489,NORMAL,,
Transport-2,12.28,49.77,2.412,NORMAL,,
Transport-1,11.25,50.92,2.391,NORMAL,,
Transport-2,18.14,39.28,0.776,NORMAL,,
Transport-1,12.27,42.97,0.754,NORMAL,,
Transport-2,17.26,59.35,0.606,NORMAL,,
Transport-1,17.63,34.26,2.83,NORMAL,,
Transport-2,11.57,52.14,0.441,NORMAL,,
Transport-1,-5.15,48.07,0.398,NORMAL,,
Transport-2,23.68,40.36,0.203,NORMAL,,
Transport-1,12.58,55.49,1.477,NORMAL,,
Transport-2,20.58,38.35,2.293,NORMAL,,
Transport-1,21.44,39.05,1.787,NORMAL,,
Transport-2,14.43,33.25,1.128,NORMAL,,
Transport-1,15.39,64.34,0.61,NORMAL,,
Transport-2,23.42,40.04,0.61,NORMAL,,
Transport-1,15.01,58.45,2.421,NORMAL,,
Transport-2,11.93,41.04,1.168,NORMAL,,
Transport-1,24.56,57.27,2.415,NORMAL,,
Transport-2,14.57,44.26,1.307,NORMAL,,
Transport-1,36.43,43.9,0.868,NORMAL,,
Transport-2,20.45,49.86,1.216,NORMAL,,
Transport-1,23.13,57.34,0.352,NORMAL,,
Transport-2,18.13,45.9,0.994,NORMAL,,
Transport-1,11.64,44.14,0.787,NORMAL,,
Transport-2,16.97,36.0,0.646,NORMAL,,
Transport-1,24.61,53.95,0.699,NORMAL,,
Transport-2,16.09,35.38,0.402,NORMAL,,
Transport-1,17.82,53.6,1.477,NORMAL,,
Transport-2,-12.45,49.86,0.933,NORMAL,,
Transport-1,24.15,46.4,0.868,NORMAL,,
Transport-2,14.02,64.27,0.76,NORMAL,,
Transport-1,-0.19,42.31,0.367,NORMAL,,
Transport-2,13.55,54.39,0.599,NORMAL,,
Transport-1,35.02,38.57,2.261,NORMAL,,
Transport-2,15.41,43.66,0.882,NORMAL,,
Transport-1,18.8,40.03,0.482,NORMAL,,
Transport-2,11.3,41.24,0.934,NORMAL,,
Transport-1,11.52,48.26,2.163,NORMAL,,
Transport-2,13.55,39.98,2.155,NORMAL,,
Transport-1,11.96,54.82,0.386,NORMAL,,
